"Pair","Interaction","EINT","ELST","DISP","SAPT2ELST","SAPT2EXCH","SAPT2IND","SAPT2DISP","Shortest_Normalized_Distance"
"C_c3mim_A_dca_P4-d12_34","Cation - Anion",-110.801207,-111.407,0.605793,-110.4445821,-4.1e-07,-0.44149209,-0.0281365,3.49593353460512
"C_c3mim_A_dca_P4-d13_22","Cation - Anion",-103.74678,-104.285,0.53822,-103.4903,-7e-08,-0.34138114,-0.01888721,3.74458905431999
"C_c3mim_A_dca_P4-d14_09","Cation - Anion",-97.521015,-98.0007,0.479685,-97.33420741,-1e-08,-0.26784924,-0.01299013,3.99440583988784
"C_c3mim_A_dca_P4-d2_7","Cation - Anion",-376.1252,-309.855,-66.2702,-382.5123705,117.781474,-40.43612126,-66.81936944,0.864098423060477
"C_c3mim_A_dca_P4-d3_57","Cation - Anion",-330.639,-309.957,-20.682,-299.4017106,14.49769384,-21.47660712,-22.15342967,1.03372174146043
"C_c3mim_A_dca_P4-d4_45","Cation - Anion",-277.77957,-271.783,-5.99657,-257.9095347,1.74532782,-12.67019225,-7.91921905,1.22562207887737
"C_c3mim_A_dca_P4-d5_33","Cation - Anion",-238.09857,-236.946,-1.15257,-227.0075678,0.2039937,-7.70566787,-3.12333184,1.4625053689537
"C_c3mim_A_dca_P4-d6_2","Cation - Anion",-208.387708,-208.841,0.453292,-202.0437637,0.02368846,-4.84142544,-1.36920716,1.72594844833428
"C_c3mim_A_dca_P4-d7_08","Cation - Anion",-185.339463,-186.255,0.915537,-181.5318551,0.00274746,-3.15813749,-0.66006666,1.98678649983914
"C_c3mim_A_dca_P4-d7_96","Cation - Anion",-166.850137,-167.843,0.992863,-164.4630943,0.0003391,-2.13338827,-0.34415933,2.23106511716169
"C_c3mim_A_dca_P4-d8_83","Cation - Anion",-151.652733,-152.598,0.945267,-150.1008156,5.453e-05,-1.48532898,-0.19107048,2.48061917476396
"C_c3mim_A_dca_P4-d9_71","Cation - Anion",-138.934608,-139.794,0.859392,-137.8939105,5.84e-06,-1.06186221,-0.11165537,2.73400446715254
"C_c3mpyr_A_dca-d10_5","Cation - Anion",-133.876132,-134.305,0.428868,-132.7994962,-1.341e-05,-1.12587789,-0.10656368,2.81089001222641
"C_c3mpyr_A_dca-d11_31","Cation - Anion",-124.24895,-124.659,0.41005,-123.4885404,-9.62e-06,-0.84329428,-0.06762323,3.05078317681108
"C_c3mpyr_A_dca-d12_12","Cation - Anion",-115.914655,-116.297,0.382345,-115.3676797,-3.92e-06,-0.64350081,-0.04431625,3.29036362642363
"C_c3mpyr_A_dca-d12_93","Cation - Anion",-108.628661,-108.98,0.351339,-108.2285476,-1.08e-06,-0.49918754,-0.02986493,3.52269700693036
"C_c3mpyr_A_dca-d13_74","Cation - Anion",-102.203815,-102.524,0.320185,-101.9071663,-2.2e-07,-0.39295086,-0.02062453,3.75711760890757
"C_c3mpyr_A_dca-d14_55","Cation - Anion",-96.496158,-96.787,0.290842,-96.2731516,-3e-08,-0.31340702,-0.01455408,3.99325786138473
"C_c3mpyr_A_dca-d4_04","Cation - Anion",-348.9753,-305.957,-43.0183,-339.8043126,80.77227415,-43.43230978,-42.79161276,0.808679663234659
"C_c3mpyr_A_dca-d4_85","Cation - Anion",-300.7265,-286.525,-14.2015,-273.2691557,-1.341e-05,-20.77875927,-14.23652606,1.06438245151551
"C_c3mpyr_A_dca-d5_66","Cation - Anion",-254.12361,-249.233,-4.89061,-237.2853714,-9.62e-06,-11.74462871,-5.28821438,1.31448479271772
"C_c3mpyr_A_dca-d6_46","Cation - Anion",-219.95118,-218.44,-1.51118,-210.3944385,0.10689663,-7.15824554,-2.22397593,1.57386209570518
"C_c3mpyr_A_dca-d7_27","Cation - Anion",-194.435049,-194.195,-0.240049,-188.7802146,-3.92e-06,-4.60088273,-1.04728508,1.84360970017659
"C_c3mpyr_A_dca-d8_08","Cation - Anion",-174.537706,-174.757,0.219294,-171.0035009,-1.08e-06,-3.08801027,-0.53970392,2.10342559655708
"C_c3mpyr_A_dca-d8_89","Cation - Anion",-158.455072,-158.834,0.378928,-156.1477924,-2.2e-07,-2.14635852,-0.29840897,2.33659223746275
"C_c3mpyr_A_dca-d9_7","Cation - Anion",-145.124894,-145.552,0.427106,-143.5689096,-3e-08,-1.53550587,-0.17436606,2.57265707500538
"C_DMEA_A_no3-d10_33","Cation - Anion",-144.1951417,-144.229,0.0338583,-143.1783648,-8.54e-06,-0.93246206,-0.04849337,2.84767023379773
"C_DMEA_A_no3-d11_12","Cation - Anion",-133.0166244,-133.082,0.0653756,-132.2860557,-3.44e-06,-0.68295687,-0.03024046,3.08766279449519
"C_DMEA_A_no3-d11_91","Cation - Anion",-123.4772842,-123.557,0.0797158,-122.9385149,-8.9e-07,-0.51211247,-0.01955211,3.32863134958872
"C_DMEA_A_no3-d12_71","Cation - Anion",-115.2372694,-115.321,0.0837306,-114.8292632,-1.8e-07,-0.39179774,-0.01303744,3.57037828613158
"C_DMEA_A_no3-d13_5","Cation - Anion",-108.0425924,-108.125,0.0824076,-107.7271579,-3e-08,-0.30498908,-0.00892771,3.81275555180268
"C_DMEA_A_no3-d14_3","Cation - Anion",-101.703229,-101.782,0.078771,-101.455024,0,-0.24103287,-0.00625701,4.0556501391275
"C_DMEA_A_no3-d3_97","Cation - Anion",-470.9268,-429.118,-41.8088,-495.3018613,196.7379846,-125.4854903,-43.38068428,0.568610796458108
"C_DMEA_A_no3-d4_77","Cation - Anion",-384.6169,-368.02,-16.5969,-349.3326472,17.51858702,-37.33443238,-11.36252254,0.844504837887025
"C_DMEA_A_no3-d5_56","Cation - Anion",-305.48146,-299.204,-6.27746,-285.6533472,1.50345318,-15.78399437,-3.51927803,1.12853830023817
"C_DMEA_A_no3-d6_35","Cation - Anion",-254.55894,-252.04,-2.51894,-244.1927552,0.1343304,-8.03690568,-1.29034671,1.41582097850914
"C_DMEA_A_no3-d7_15","Cation - Anion",-219.50875,-218.507,-1.00175,-213.7661474,0.01212468,-4.61505451,-0.5549049,1.70471096559512
"C_DMEA_A_no3-d7_94","Cation - Anion",-193.671808,-193.269,-0.402808,-190.2538146,0.00107829,-2.88018597,-0.26974374,1.99450996643107
"C_DMEA_A_no3-d8_74","Cation - Anion",-173.618939,-173.472,-0.146939,-171.4409906,9.034e-05,-1.9014781,-0.14316639,2.28487212038513
"C_DMEA_A_no3-d9_53","Cation - Anion",-157.4943814,-157.468,-0.0263814,-156.0332311,-2.8e-06,-1.3091904,-0.08117268,2.57560697430251
"C_EtMeNH2_A_no3-d10_58","Cation - Anion",-143.1490508,-143.186,0.0369492,-142.2870015,-5.67e-06,-0.80150421,-0.03400311,2.8909209715779
"C_EtMeNH2_A_no3-d11_4","Cation - Anion",-131.8603957,-131.924,0.0636043,-131.2438589,-1.75e-06,-0.5839322,-0.02110997,3.13830901598784
"C_EtMeNH2_A_no3-d12_21","Cation - Anion",-122.2550122,-122.33,0.0749878,-121.8002723,-4.2e-07,-0.43593611,-0.01360271,3.38650087457413
"C_EtMeNH2_A_no3-d13_03","Cation - Anion",-113.9751632,-114.053,0.0778368,-113.6316603,-8e-08,-0.33227093,-0.00904651,3.63533191666061
"C_EtMeNH2_A_no3-d13_84","Cation - Anion",-106.7605375,-106.837,0.0764625,-106.4952398,-1e-08,-0.25781668,-0.00618201,3.88467931652412
"C_EtMeNH2_A_no3-d14_65","Cation - Anion",-100.4137578,-100.487,0.0732422,-100.2062206,0,-0.20317989,-0.00432559,4.13444965096945
"C_EtMeNH2_A_no3-d4_07","Cation - Anion",-479.8232,-442.753,-37.0702,-505.8523718,189.0419132,-121.8674062,-38.11178449,0.570830815591323
"C_EtMeNH2_A_no3-d4_88","Cation - Anion",-389.4783,-374.769,-14.7093,-357.0203535,15.94465132,-35.33669925,-9.3002587,0.856189548024266
"C_EtMeNH2_A_no3-d5_7","Cation - Anion",-308.1754,-302.647,-5.5284,-290.2466792,1.30794785,-14.63207507,-2.72604904,1.14866901835339
"C_EtMeNH2_A_no3-d6_51","Cation - Anion",-255.82875,-253.655,-2.17375,-246.6293109,0.1111173,-7.28993316,-0.96247427,1.44394866003149
"C_EtMeNH2_A_no3-d7_33","Cation - Anion",-219.879392,-219.024,-0.855392,-214.8766482,0.00939585,-4.1178457,-0.40485011,1.7406039757549
"C_EtMeNH2_A_no3-d8_14","Cation - Anion",-193.452102,-193.108,-0.344102,-190.5057818,0.00078036,-2.53751513,-0.19391123,2.03803432663584
"C_EtMeNH2_A_no3-d8_96","Cation - Anion",-173.003313,-172.883,-0.120313,-171.1394645,5.852e-05,-1.65838358,-0.10180841,2.33594368121232
"C_EtMeNH2_A_no3-d9_77","Cation - Anion",-156.6176744,-156.602,-0.0156744,-155.3746427,-8.18e-06,-1.1326586,-0.05726084,2.63416952660463
"C_EtNH3_A_no3-d10_76","Cation - Anion",-133.8004312,-133.789,-0.0114312,-133.2119667,-1.15e-06,-0.53644513,-0.0193661,3.19259718695794
"C_EtNH3_A_no3-d11_58","Cation - Anion",-123.8544745,-123.861,0.00652553,-123.4215991,-2.7e-07,-0.39644989,-0.0122837,3.45981215092641
"C_EtNH3_A_no3-d12_41","Cation - Anion",-115.2973485,-115.313,0.0156515,-114.9719817,-5e-08,-0.2994052,-0.00805272,3.71306666957197
"C_EtNH3_A_no3-d13_24","Cation - Anion",-107.8559362,-107.876,0.0200638,-107.6053377,-1e-08,-0.23037202,-0.00543111,3.9666621834734
"C_EtNH3_A_no3-d14_06","Cation - Anion",-101.3219993,-101.344,0.0220007,-101.1259319,0,-0.18016146,-0.00375474,4.22066144610479
"C_EtNH3_A_no3-d3_31","Cation - Anion",-495.0597,-456.692,-38.3677,-522.9594526,195.1091851,-123.4018934,-40.38662582,0.569627043662472
"C_EtNH3_A_no3-d4_14","Cation - Anion",-403.4612,-387.88,-15.5812,-370.7670828,18.18294219,-36.80809397,-10.09707069,0.847074303655358
"C_EtNH3_A_no3-d4_96","Cation - Anion",-318.73157,-312.674,-6.05757,-300.2081072,1.56168938,-15.04995,-2.92806631,1.13825558884931
"C_EtNH3_A_no3-d5_79","Cation - Anion",-263.56557,-261.118,-2.44757,-254.131852,0.13516893,-7.33405544,-1.00917469,1.43483368724116
"C_EtNH3_A_no3-d6_62","Cation - Anion",-225.73087,-224.704,-1.02687,-220.6971265,0.01148738,-4.05752925,-0.41307399,1.73404170362531
"C_EtNH3_A_no3-d7_45","Cation - Anion",-197.999827,-197.532,-0.467827,-195.0939744,0.00093312,-2.4586151,-0.19291005,2.03471977249048
"C_EtNH3_A_no3-d8_27","Cation - Anion",-176.613204,-176.39,-0.223204,-174.7986341,8.625e-05,-1.58203543,-0.09895318,2.3363003829808
"C_EtNH3_A_no3-d9_1","Cation - Anion",-159.525777,-159.419,-0.106777,-158.3262478,3.4e-07,-1.06547961,-0.05448707,2.63847407201421
"C_EtNH3_A_no3-d9_93","Cation - Anion",-145.5152141,-145.47,-0.0452141,-144.6887491,-3.55e-06,-0.74461649,-0.03174076,2.92579902552719
"C_TMEA_A_no3-d10_4","Cation - Anion",-139.438212,-139.299,-0.139212,-138.2617635,-6.02e-06,-1.03716546,-0.06094938,2.76680455781942
"C_TMEA_A_no3-d11_14","Cation - Anion",-129.6422176,-129.561,-0.0812176,-128.7754164,-3.93e-06,-0.77632295,-0.03896805,2.99101903652555
"C_TMEA_A_no3-d11_87","Cation - Anion",-121.166982,-121.122,-0.044982,-120.5114118,-1.35e-06,-0.59316026,-0.02575216,3.21580040521664
"C_TMEA_A_no3-d12_61","Cation - Anion",-113.7553226,-113.732,-0.0233226,-113.2483875,-3.2e-07,-0.46134204,-0.01750821,3.44103757004854
"C_TMEA_A_no3-d13_34","Cation - Anion",-107.2155053,-107.205,-0.0105053,-106.8148304,-5e-08,-0.3644167,-0.01219921,3.66664653955552
"C_TMEA_A_no3-d14_08","Cation - Anion",-101.3977513,-101.395,-0.00275134,-101.0759026,0,-0.29179884,-0.00868451,3.8925626640463
"C_TMEA_A_no3-d4_52","Cation - Anion",-370.8348,-340.941,-29.8938,-368.7511638,85.59751272,-55.95660279,-28.97107461,0.788781960055692
"C_TMEA_A_no3-d5_26","Cation - Anion",-316.2206,-304.102,-12.1186,-290.7291798,10.02824871,-24.34879452,-9.12786865,1.0463849663388
"C_TMEA_A_no3-d5_99","Cation - Anion",-265.3408,-259.945,-5.3958,-249.2088659,1.13732679,-12.55082319,-3.20855944,1.30907669623957
"C_TMEA_A_no3-d6_73","Cation - Anion",-228.72615,-226.194,-2.53215,-219.3789928,0.13095713,-7.15872062,-1.29125258,1.57431187138505
"C_TMEA_A_no3-d7_46","Cation - Anion",-201.77706,-200.56,-1.21706,-196.2420498,0.01492502,-4.43312242,-0.59582098,1.83038431750126
"C_TMEA_A_no3-d8_2","Cation - Anion",-181.08307,-180.431,-0.65207,-177.5818548,0.00163355,-2.91371591,-0.30542988,2.08826835937855
"C_TMEA_A_no3-d8_93","Cation - Anion",-164.526346,-164.151,-0.375346,-162.1841568,0.00018183,-1.99912269,-0.16897376,2.32073318701482
"C_TMEA_A_no3-d9_67","Cation - Anion",-150.899633,-150.671,-0.228633,-149.2639716,1.514e-05,-1.41947419,-0.0991223,2.54330690388339
"c1mim-bf4-p1","Cation - Anion",-378.137,-343.5446951,-34.59261546,-389.4381003,91.8880852,-40.66513114,-39.41186568,0.827809455308926
"c1mim-br-p1","Cation - Anion",-401.88,-356.4445289,-45.4351599,-469.633336,197.5624423,-77.0162646,-54.16073848,0.792488300424211
"c1mim-br-p2","Cation - Anion",-385.11,-354.9213485,-30.18904041,-407.9860487,151.9646549,-88.00055504,-33.17420729,0.713661855922299
"c1mim-cl-p1","Cation - Anion",-417.71,-379.1663554,-38.54406944,-480.1133483,194.7319968,-83.43287383,-50.90586274,0.768420368204883
"c1mim-cl-p2","Cation - Anion",-408.386,-380.8498038,-27.53587869,-434.7647824,170.3510032,-101.3211273,-34.31453453,0.671325102305737
"c1mim-dca-p1","Cation - Anion",-366.967,-311.3377772,-55.62964364,-384.3842465,113.7257271,-36.45939628,-61.26075321,0.863495326833641
"c1mim-dca-p2","Cation - Anion",-355.224,-312.4173151,-42.80619942,-362.2663671,107.8030154,-53.13431915,-43.3076527,0.791379238457154
"c1mim-mes-p1","Cation - Anion",-415.89,-373.3084742,-42.58176379,-437.5095592,130.3583548,-55.07548857,-57.20800783,0.853341910231292
"c1mim-ntf2-p1","Cation - Anion",-349.612,-285.6712953,-63.94076488,-361.0696009,118.990132,-40.49775425,-73.11252736,0.868118381546593
"c1mim-ntf2-p2","Cation - Anion",-337.735,-302.0671105,-35.66836056,-346.8447085,119.0158871,-67.02988705,-44.23236108,0.675734157325104
"c1mim-ntf2-p3","Cation - Anion",-341.877,-300.4474176,-41.42927435,-340.7971388,105.6350838,-51.6530594,-55.06455605,0.76391269042697
"c1mim-pf6-p1","Cation - Anion",-355.279,-319.0011999,-36.27730776,-363.5627813,87.75832913,-37.29540662,-41.24433886,0.903786253376312
"c1mim-tos-p1","Cation - Anion",-404.252,-363.2472373,-41.00495655,-417.9194245,127.5339661,-59.70545024,-57.7706469,0.840239092811052
"c1mpyr-bf4-p1","Cation - Anion",-370.281,-337.5436606,-32.73700622,-373.2484924,86.01204654,-47.13350749,-32.85844099,0.824260699304064
"c1mpyr-bf4-p2","Cation - Anion",-362.098,-331.7684508,-30.32967875,-367.916604,84.63452776,-46.51612498,-29.31390258,0.809211936075158
"c1mpyr-br-p1","Cation - Anion",-384.638,-341.1159923,-43.52216654,-417.3263357,151.010587,-71.62297466,-41.84628047,0.836528687502041
"c1mpyr-br-p2","Cation - Anion",-379.348,-337.4993759,-41.84853766,-410.7271879,146.8738293,-70.88864437,-38.61633051,0.830001177320088
"c1mpyr-cl-p1","Cation - Anion",-402.6,-364.8210048,-37.77881609,-426.1858557,140.8078806,-74.18774397,-38.44825923,0.823196541645408
"c1mpyr-cl-p2","Cation - Anion",-398.198,-361.2193158,-36.97910415,-422.2803561,139.7568601,-73.91035068,-36.17057226,0.809931084523097
"c1mpyr-dca-p1","Cation - Anion",-350.881,-311.1844475,-39.69699754,-349.5778001,85.75008351,-43.49374746,-40.89430112,0.78120112404205
"c1mpyr-dca-p2","Cation - Anion",-357.114,-313.8981319,-43.21578964,-352.2188093,80.59446651,-39.63098759,-42.94006244,0.84812534869178
"c1mpyr-dca-p3","Cation - Anion",-335.761,-296.0880133,-39.67313144,-331.8671231,80.49642261,-43.14127285,-40.57325046,0.820879204669628
"c1mpyr-dca-p4","Cation - Anion",-356.353,-314.5392189,-41.81373462,-354.1881487,81.58300052,-38.50351645,-41.62962193,0.858726128122195
"c1mpyr-mes-p1","Cation - Anion",-405.796,-367.4703753,-38.32608329,-409.5673103,117.754108,-65.41566488,-46.0898553,0.780953931234046
"c1mpyr-mes-p2","Cation - Anion",-392.474,-358.4038676,-34.06977254,-404.6933238,125.6162856,-68.93723348,-40.2604545,0.760343797303291
"c1mpyr-ntf2-p1","Cation - Anion",-332.686,-289.144459,-43.54179243,-318.117534,71.42614742,-42.91344619,-45.65374908,0.835476943801603
"c1mpyr-ntf2-p2","Cation - Anion",-327.111,-292.4312512,-34.67942323,-311.348253,70.70079978,-44.9504096,-41.48814366,0.802467635707928
"c1mpyr-ntf2-p3","Cation - Anion",-330.795,-288.3892818,-42.40533035,-322.1591188,79.8470403,-46.06278128,-44.17462536,0.812350417124495
"c1mpyr-ntf2-p5","Cation - Anion",-329.449,-293.4465099,-36.00261195,-313.8866633,72.71682816,-45.65708033,-42.34496535,0.822176491235092
"c1mpyr-pf6-p1","Cation - Anion",-345.725,-313.3982843,-32.32693992,-343.5212963,74.48898262,-41.22445204,-32.53044369,0.842819583876972
"c1mpyr-pf6-p2","Cation - Anion",-338.838,-308.7252266,-30.11317134,-339.5685282,73.6636984,-40.77928143,-29.25756109,0.833603068636562
"c1mpyr-tos-p1","Cation - Anion",-396.174,-359.7392661,-36.43519628,-394.4112206,115.0020636,-67.59315138,-46.66885322,0.787121531590485
"c1mpyr-tos-p2","Cation - Anion",-384.018,-351.8962333,-32.12201707,-384.0283325,107.8970622,-64.63311505,-40.52587966,0.768235502495964
"c2mim-bf4-p1","Cation - Anion",-378.262,-341.5216611,-36.73997541,-387.993125,97.24518395,-44.44121236,-42.21597835,0.830530241806
"c2mim-bf4-p2","Cation - Anion",-371.978,-337.740243,-34.23816261,-381.3051077,91.7508047,-42.57188921,-39.13074646,0.830922312677938
"c2mim-br-p1","Cation - Anion",-391.969,-344.999889,-46.96958392,-456.1126279,194.8724172,-75.84751021,-55.38745464,0.808524082867828
"c2mim-br-p2","Cation - Anion",-388.068,-354.6513985,-33.41679387,-409.1753003,158.3138628,-93.04438627,-37.44640486,0.704939395782343
"c2mim-br-p3","Cation - Anion",-384.117,-350.0865588,-34.03038949,-409.6932376,156.3287346,-86.38620485,-37.85710102,0.720457694298965
"c2mim-br-p4","Cation - Anion",-396.877,-350.4019646,-46.47528589,-461.9775105,196.2563542,-77.30177135,-55.25049882,0.796022136639528
"c2mim-cl-p1","Cation - Anion",-408.897,-368.5737044,-40.32376459,-466.771798,191.772881,-82.91423845,-52.18206022,0.785613555800235
"c2mim-cl-p2","Cation - Anion",-410.925,-381.3059325,-29.61895395,-433.3670306,173.4381476,-106.4517907,-37.60766807,0.662656795703423
"c2mim-cl-p3","Cation - Anion",-406.267,-375.7701777,-30.49692589,-433.7641757,171.0753864,-98.91436576,-38.15760019,0.678422129844029
"c2mim-cl-p4","Cation - Anion",-412.299,-372.9779684,-39.32103516,-471.3891007,192.3035653,-83.66029121,-51.65763869,0.772193426997465
"c2mim-dca-p1","Cation - Anion",-364.835,-308.0655789,-56.76969959,-373.9434409,107.9669867,-38.88189115,-62.06952025,0.822098423345515
"c2mim-dca-p2","Cation - Anion",-363.159,-309.3340699,-53.82443785,-371.2401796,105.5845126,-39.23032349,-59.59221163,0.825098688750695
"c2mim-dca-p3","Cation - Anion",-367.057,-310.1325988,-56.92446007,-382.6558166,116.3880117,-39.93617864,-62.90158408,0.832965362310061
"c2mim-dca-p4","Cation - Anion",-363.854,-309.6064656,-54.24742256,-376.2847222,109.2534294,-38.41578369,-59.89393509,0.869880275275467
"c2mim-dca-p5","Cation - Anion",-362.025,-306.333796,-55.69091435,-378.8324211,114.8958553,-37.61323782,-62.07075929,0.867121077491399
"c2mim-dca-p6","Cation - Anion",-359.296,-303.5049175,-55.79152719,-374.7079575,110.4289425,-35.42076785,-61.53372733,0.890833631028523
"c2mim-mes-p1","Cation - Anion",-415.979,-368.5381208,-47.44082118,-434.7268446,137.7812611,-61.26229624,-61.43976097,0.810108301892096
"c2mim-mes-p2","Cation - Anion",-409.584,-366.4417882,-43.14191336,-428.9423975,130.7885131,-57.10644757,-58.25048716,0.853810462563669
"c2mim-ntf2-p1","Cation - Anion",-350.737,-280.7023347,-70.03429014,-360.490989,126.1392081,-42.46868665,-80.24413906,0.853540393532836
"c2mim-ntf2-p2","Cation - Anion",-340.453,-295.1266696,-45.32592844,-343.9663973,118.0794419,-63.10905656,-53.8224548,0.697632989434729
"c2mim-ntf2-p3","Cation - Anion",-342.038,-297.4955867,-44.542232,-340.4814602,112.2850107,-54.76276551,-58.85444712,0.751315555301015
"c2mim-ntf2-p4","Cation - Anion",-342.482,-280.7369057,-61.74520469,-351.392404,117.5806547,-41.84631673,-71.9501214,0.850436395835658
"c2mim-pf6-p1","Cation - Anion",-355.83,-315.7768079,-40.05361175,-363.7130244,95.13104974,-40.40595627,-45.57133796,0.898006413040919
"c2mim-pf6-p2","Cation - Anion",-349.191,-312.741136,-36.45021504,-355.4870371,86.69845092,-37.95208544,-41.50256116,0.908417203771562
"c2mim-tos-p1","Cation - Anion",-406.226,-359.3173361,-46.90862183,-419.975071,135.6690609,-62.85948688,-63.59824727,0.841435138698953
